Hi! I'm looking to book a trip somewhere between August 19th and September 3rd. My budget is 1700.	Hi there! How would you like a trip to Kyoto from the 25th to the 31st of August? The total cost of this package is only 110.93USD. I can book you a flight from Nagoya.
I need to leave from Cairo.	If you're leaving from Cairo, I can book you a 10-day stay in Punta Cana for 475.20USD. You would be leaving the 24th of August.
Sure! Let's do that!	Done! I have successfully booked your trip. Your flight leaves Wednesday, August 24th at 3:23 p.m. Enjoy your vacation!
hey, i'm looking to go to Theed from Caprica on August 13th	Okay perfect! to help me find the best vacation plan for you, please answer some questions. Will you be travelling with anyone?
yeah me and 12 dwarves are going backpacking around the fictional universe because we recently got a ton of gold from smaug's cave so there's 13 of us	Great! are all of you adults?
of course!	Do you have a budget?
we want to spend 2500 for all 13 of us	I am sorry but it seems as if there are no packages to Theed, is there another destination you prefer?
I'd like to book a trip from London to somewhere, for August 17th to August 31st.	I can offer you packages for the 24th to the 28th of August. In Punta Cana, you would be staying at the el Mar, a 2.5-star hotel with a 0/10 guest rating, for a total of 607.39USD.  In Baltimore, you would be staying at the Countryside Resort, a 3-star hotel with a 7.06/10 guest rating, as well as free breakfast, free wifi and free parking. The total for this package is 1012.6USD. Would you like me to book either of these packages?
can i have information for a trip to Salvador as well?	Actually, I do have a package to Salvador that may be of interest to you. You would be flying out on the 27th of August and returning on the 31st. You would be staying at the Water Motel, a 3.5-star hotel with a 7.15/10 guest rating. The total cost of this package is 2282.40USD. 
I think I will take the trip to Salvador	Great! Would you like me to upgrade your plane tickets from economy to business class?
sure!	Your vacation has been successfully booked. Enjoy your stay!
ay whats up?	How can i help your Vacation needs?
me and the squad are trying to get to Baltimore for some fun in and out of the sun	Ok, let me narrow down this search for you! how many people will be attending this party?
jeez i dunno hopefully like 1 billion HAHA but im only paying for me and my 3 top gals cause i just turned 18 and can access daddy's trust fund :heart_eyes:	Perfect! let¡¯s find the best package for you! When are you planning on leaving?
this year spring break starts august 17	Where will you be departing from?
salvador	I am assuming there is no budget?
ummm actually ive only got 10 grand for this trip and 5500 is for alcohol and shopping so.... 3500 TOPS please	There is only one option for Hotels in Baltimore, being the Countryside Resort. We have 8 day stars with departures on August 18th and 25th
oh... well that hotel should be PERFECT. how many stars?	it is a 3.0 star hotel
omg i just realized i can't math at all lol i could actually spend 4500 on the trip....	actually with that in mind, no trips are available to baltimore at the moment
what?! no trips for MORE money?	yes, it seems that all the trips run around $10000
omg that is INSANE. good bye.. i'll be back	would you be interested in going to another location?
no it HAS to be baltimore and it HAS to be perfect. thanks anyways	I am sorry for inconvenience
Good morning.  We are planning a family reunion and since we are spread out all over the world, we have decided on a couple of possibilities. Can you please give me information on packages available in Fukuoka? My husband and I would be leaving from Manaus and we will be travelling with our 4 children.	Hi! Let me see what I can do for you!
We need to leave on August 15 and be back by August 22nd as I go back to work the next day.	We have multiple options for Fukuoka. Do you have a budget for this trip?
Not really.	I can offer something in Fukuoka that is 1886.81USD leaving on August 17th and returning August 21st. Does this suit your needs?
Wow, that's pretty pricey! Does that include breakfast? For that price, we at least better have free wifi!	Yes, breakfast and wifi are included in this 3.5 star package!
How have other guests rated it?	The Historic Mansion Hotel has a rating of 6.77/10. I can offer you a 3.5 star hotel with a 8.22/10 guest rating for only 200 USD more.
I like that....is breakfast included in that one too?	Yes breakfast and wifi are included!
Are the flights for this package the same?	Yes, they are both economy and have the same departure and return flights.
hi im in mannheim and want to spend a week away	Where are you planning on going?
i was thinking about burlington	Do you have a budget for this trip?
no id just like to compare packages	okay, how many people will be attending this trip?
just me	any dates in mind?
august 17-august 24	OKay let¡¯s find something, Would you rather stay at Celestial inn & Suites a 3.0 star hotel or at Excursion Motel which is a 2.5 star hotel?
hm.. well i don't know about 3.0 stars only. what about trips to Sendai?	Sorry, unfortunately there are no trips to Sendai
how about curitiba?	As well no packages available
ok... well how about to SL?	Sorry nothing to SL but we have trips from Mannheim to Germany and Italy
can you give me some more information on the burlington packages?	The Excursion motel has free wifi and Free Parking while celestial has Free breakfast and free wifi
how much are each of the packages?	celestial goes for about $2145 and the Excursion Motel is $1900. that is for economy seating of course.
ok let's book celestial.. how much to upgrade to business?	celestial will be $2740 for business class should i book that for you?
yes lets do it!	cool beans! have a good trip!
Hi. I'd like to find a trip to San Diego. I can leave from Belo Horizonte. I'd like to travel between August 27th and August 31st if possible. My dates are flexible.	Sure thing, do you have a budget for this trip?
no but the trip will be for 7 adults	Let me tell you about some of the deals I can offer you. I can put you up in the Anomaly Inn & Suites, a 2.0-star hotel with a 6.51/10 guest rating for a total of 13384.6USD. If you would like to go to La Poz I can book you a stay at the Echo, a 4.0-star hotel with a 8.98/10 guest rating for 15243.80USD. Both trips run from the 27th to the 31st of August.
I will book the trip to San Diego for 7 adults	You're booked! Enjoy your stay!
Hi! I'm getting married and we are super tight on money but I want to be able to give my new bride the best possible honeymoon despite our tight budget, do you have any cool honeymoon destinations that you can recommend?	Hi yes i will try my best to find the perfect location! what budget do you have in mind? Where are you from and Where are you thinking of going?
Actually, my bride, who is sitting next to me just told me that she wants to go to Porto! Do you have anything in Porto Alegre? We are getting married in Fort Lauderdale on August 18th, so we want to leave on our honeymoon on the 19th.  I CANNOT spend more than $4000.00 though.	So it seems that there are no packages available to Porto, is there anywhere else in mind?
Well, how about Guadalajara then. I heard it's still pretty dangerous there, but it apparently has some nice beaches! We just gotta keep it under $4000!	im sorry to tell you this but there seems to be no packages for there either, we have dominican republic if you are interested?
I heard the food sucks in Dominican Republic, but if it's within our budget and at least 6 days, I guess I'll take some info on Dominican Republic. Is it at least a five star hotel?	Actually there is only a 2.5 star  hotel
Okay this really sucks, is that all you can offer me? No Porto, no Guadalajara and a crappy hotel in Dominican Republic. Surely you must have other destinations on August 19th???	We have a 9 day trip starting on August 29th to Mexico City in a 3.0 star hotel called Sublime Echo
That does not work for us, we have to leave on the 19th and I only have a week off work. Have a nice day.	it seems that there are packages to Porto but only later in august are you flexible with your dates?
Like I said, we are NOT flexible. The wedding is already planned for the 18th. Good bye.	bye bye
Id like to book a trip. I have a very tight budget of $2600. I would need to be there between August 27th to September 11th.	Let me see what I can find you. Where will you be leaving from?
Toluca	Can I interest you in an 8 day stay at a 3.5 star hotel in Kingston, an 11 day stay at a 5 star hotel in Leon,  or a 9 day stay at a 2.5 star hotel in San Juan?
What are the prices for each package?	The 3.5 star Kingston package is 2028.28 USD, the 5 star Leon package is 2584.26 USD, and the 2.5 star San Juan package is 17619.17USD.
What are the dates for the Leon package?	Departure is on August 30th and you return on September 8th.
what about the dates for the Kingston one?	You would depart on the 27th of August and return on the 3rd of September.
I think I will book the Kingston Package.	Excellent choice! It includes free breakfast and wifi. Shall I go ahead and book the trip?
Sounds great! Yes, thank you!	Have a nice day!
hey i have 14 kids. We wanna go to theed	Hi there! Unfortunately I don't have any packages for Theed. Did you have another destination in mind?
Hello. i want to go to buenos aires
i live in puebla	Great! I can book you 12 days in the Resort Pleasant Shield starting August 27. Your flight will leave from Rosario.
can i get something leaving from puebla??	If you would like to leave from Puebla, I can book you 12 days at the Olive Market Hotel from the 24th of August to the 3rd of September. The total cost of this package would be 2052.70USD.
great! i will go ahead and book that	Done! Your trip has been booked. Enjoy your stay!
I'd like to book a trip from Chicago to San Diego between August 26th and September 5th.	Where will you be leaving from?
Chicago, and i have a strict budget of $2300.	Please excuse me, I see that you have already told me you are travelling to Chicago. Will you have any other adults of children joining you?
Yes i will have 3 adults coming as well	I can offer you a 4 day stay in San Diego for 2115.10USD.
What rating is the hotel?	Spare Time has a very good rating of 8.86/10.
Are there any activities to do there? We are travelling for spring break	The hotel includes free breakfast, wifi and parking. I am unable to provide details about activities. Shall I book this package for you?
Yes please.	The booking is complete. A confirmation email will be sent to your address. Can I help you with anything else?
Nope that is everything thank you!	Thank you. Have a nice day!
hi there	Hello! How can I help you today?
i am part of a travelling circus and our van broke down. we need to get from gotham city to diagon alley	Hmm, I can't seem to find any flights to Diagon Alley. Did you have another destination in mind?
no i need to travel from gotham to diagon alley cause that's our next gig. thanks anyway	We hope to hear from you again soon!
Hi, I'm a very interesting person from Stuttgart and I need to get myself to Sapporo. I am traveling with a friend.	And where would you be leaving from?
I am leaving from Stuttgart	What is your budget? do you have any dates in mind?
I own 2100 dollars and we can leave august 26	I'm not getting any results for you. Would you like to try different dates?
I am a man of many dates, and so my dates are flexible	I can offer you the Hotel Prism, It is, however, a little above your budget
I could add 500 dollars to my budget	This hotel has 3 stars and costs $5315. If you're interested, we can look for hotels somewhere else
Well, I reckon I'll just book this one.	I will book this
Hello, I want to book a trip to Coruscant.	Hi there! Unfortunately I don't have any vacation packages to Coruscant. Did you have another destination in mind?
No, it has to be Coruscant. We are leaving from Mos Eisley. We are 7 adults and I can spend $2200, no more. Can you find me a package to Coruscant?	Unfortunately I don't have any vacation packages to Coruscant. However, if you're intersted, I can book you a trip for 6 to Kyoto, Japan and still be well within your budget. How does that sound?
Like I said, I need to go to Coruscant. I don't want to go to Kyoto. Why would I want to go to Kyoto? Can you book me a trip to Coruscant or not? If you can't, you are wasting my time!	Unfortunately, I can't find any vacation packages to Coruscant.
Thank you for trying. I will go somewhere else.	No problem! We hope to hear from you again in the future!
Hey, I'm looking to find a vacation from Valencia to Osaka.	Hi! Where will you be departing from, and do you have a budget for this trip?
I'll be departing from Valencia. I don't have a budget.	And will you be travelling solo?
Yes.	Do you have a time frame for this vacation?
Between August 26th and September 3rd if possible.	How about a 4 star, 6 day trip to Osaka for only 3354.90USD?
When are the dates for this trip?	You would depart on August 26th at 8:00 am and return on August 30th at 2:03pm
What benefits come with this trip?	Free wifi and free parking are all included at the Aquamarine Majesty Hotel.
Is there anything cheaper?	Not within your time frame. Are your dates flexible?
Anything from August 17th to the 30th?	Yes! We have the 6 day package at 2802.33 USD. Does this interest you?
What about the hotel?	The Hotel Opportunity is 3 stars and has a 6.61/10 guest rating. Breakfast and wifi are included in the price.
Breakfast is more important to me than the parking. What are the dates for this option?	Departure is on August 17th and returns on August 21st.
Perfect! I think i will book this trip	Great! Booking is complete. Enjoy your vacation!
Hello! I am located in Germany and I'm getting married next month, We would really like to go to Naples . can you find me a nice package please!	Good day! I can book you a 14-day stay in the Tower Hotel from the 2nd to the 15th of September. Your flight would leave from Frankfurt. How does that sound?
We need to leave from Hamburg. Do you have anything leaving on August 30th? We have a week off then and don't really want to change our vacation time. We are also on a budget cause this wedding cost us a fortune so try to find us a real deal please.	It looks like I do have a flight from Hamburg to Naples. I can book you a room in the Tower Hotel from the second to the seventh of September. The best deal I can offer you on this package is 1232.50USD. Do you want me to book this trip?
The 2nd to the 7th of September is not good for us. How about  Vitoria? Do you have anything in Vitoria leaving on August 18th?	If you're leaving from Vitoria, I could book you a flight which leaves on the 19th of August. Would you like to hear more about this package?
No, I would leave from Hamburg still...and go to Vitoria. We have $1800.00. What can you do for us? I apologize but it needs to be around August 30th.	My apologies for the misunderstanding. The closest day I could give you for a flight from Hamburg to Vitoria would be the second of September. You would be returning the following week on the seventh. Would you like to hear more about this package? It is well within your budget.
I suppose a couple of days later is fine, it will give us a chance to recover from the wedding! Yes, please give me more information!	Of course! You would be staying for 6 nights at the Hotel Oro, a 3-star hotel with a 0/10 guest rating which offers free breakfast, fre wifi and parking. Your flight would leave from Hamburg on Friday, September 6th at 10:56a.m. The total cost of this package is 771.36 USD. Would you like me to book this package?
I thought our flight departed on September 2nd?	My apologies, you are correct. Your flight departs on Friday, September 2nd at 10:56a.m. Would you like me to book this package?
Hi i wanna look into packages to san antonio	Hi and where will you be travelling from?
belem. hoping to leaving august 17 and go for two weeks	do you have a budget in mind? are those dates flexible as well?
no budget. dates are preferably the ones i have sent you but could be flexible if we find a great package i suppose	And one last thing, how many will be travelling?
just me	There is the Winter Hill Inn a 2 star hotel in San Antonio from August 18th to August 28, it has free breakfast, wifi and parking. it goes for $3167, how does that sound
ok.. i'll consider that. anything available in san francisco?	Unfortunately there is nothing in san francisco
ok. what about in Kyoto?	the Glorious Bazaar Resort is available it has a 3 star rating, with free breakfast and wifi
Is that from the 17-31?	I have 17th to the 22nd or the 25th until the 30th
ok. one more destination I am wondering about is Cordoba. What can you offer me there?	while there are possibilities to cordoba for a 10 day trip but only leaving on August 24th
hmm ok.. well, how much would the Cordoba trip cost?	it would be at a 5 star hotel for only $2018
wow! I like that option. free breakfast?	and free wifi!
sweet! ok, i think I want to book that. what is the return date?	it leaves on August 24th and returns on September 2nd
lets book it!	perfect! its all done
I'm looking to book trip for spring break for 4 people. I have a tight budget of 4600	And where will you be leaving from?
Lima	Great. And do you have dates for this trip?
Yes, August 25 to September 6th.	I have an 8 day package in Mexico for 4180.10USD, a 6 day package in Montreal for 4283.52USD, or an 8 day stay in Miami, US for 4501.58USD
I'd like to go to Sendai. Is there anything available for this place?	I have a 7 day package in Sendai for 4063.17 USD. Are you interested in this package?
What are the dates for this trip?	From August 27th to September 1st.
Does the hotel have free wifi or anything?	Free wifi is the only listed amenity.
If my budget increases to $5600, are there more options?	I can offer you an 8 day trip to San Diego, US for 4609.62 USD.
what are the dates for this trip?	They are from Tuesday, September 6th to Tuesday, September 13th.
I think I will take the 7 day package to Sendai.	Great! Shall I go ahead and book your package at the Voyage?
Yes!	Ok, it's complete. Thanks for using me to book your vacation!
hi I am burnt out... i need a vacation	Hi let me book you the most relaxing vacation
I am off from september 2 to september 23 !	ohhh perfect! do you have a budget in mind?
can you find me something? I hear Madrid is beautiful. No budget though	sure what city are you departing from?
im leaving from Barcelona, Spain	will you be travelling alone?
yes, i need a break from it all can you find me anything?	yes i can find a trip on september 6th to the 13th
hmm ok, that would work! where would that be?	its at the El Hotel De La Reina, in Madrid, a five star hotel with free breakfast and wifi, would you like me to book it for you?
wow, nice! what's the price?	$611 for an economy class ticket and $684 for business class
and what is available in Santa Cruz?	sorry there are no results for santa cruz
that's ok. let's book Madrid in that case	booked!
Hey there! My girlfriends and I are looking to go on a girlie trip for Spring Break. but we want to go somewhere wild like San Juan! 	No problem, I've got you covered! How many will you be traveling with?
We'll be 4, these girls are like my best friends ever! We go to college in Indianapolis	It looks like I have packages for 10 days in San Juan. I've also got a package for 5 days in San Francisco.
We can travel from August 24th to September 10th. we only have $6400 altogether! Plus we really have to have wifi, you need to make sure of that. Free breakfast would also be a necessity	Both destinations fit within your budget, and both hotels offer both free wifi and free breakfast. The San Francisco package runs from the  27th to the 31st of August while the San Juan package runs from the 17th to the 26th. If you would like to compare prices, it is 2164.26USD for the San Juan package and 1955.23USD for the San Francisco package. 
How many stars for the hotel in San Francisco?	You will be staying at Twin Canyon Inn, a 2-star hotel with a favorable 5.23/10 guest rating.
Do you have anything in San Juan leaving Indianapolis on August 24th? The 17th we still have an exam.	Unfortunately the closest departure date I can give you would be the 26th of August. You will be staying at the Fairyland and returning on the 4th of September. This package costs 5678.60USD. However, I would recommend leaving on the 27th instead as this package is only 5236.20USD. Does either of these trips interest you?
You know, I think we'll stick to the SF one, it's just soooooo much cheaper and it will still be a party! Can you book us on that one?? The one at the Twin Canyon Inn, cant wait!	Your trip has successfully been booked! Enjoy your vacation!
Thank youuuuuuuuuuu!	You're very welcome! We hope to be of service again in the future!
Hi! I'm looking to book a trip from Termina to Atlantis with my family. This includes 1 adult and 3 kids. My budget is at most $3300.	Hello! What dates would you like to travel between?
Any dates that are available.	I'm sorry, there are no available packages to Atlantis. Is there anywhere else you would like to go?
No I really need to go to Atlantis. I might be willing to pay more if there is an available trip.	I'm sorry, there are no available flights to Atlantis from Termina. Atlantis and Termina do not appear to be in my database.
Hi, I'm trying to book a trip from Madrid.	Great! For how many people and between which dates?
7 people and between August 26th and September 9th.	And do you have a budget for this trip?
No.	How about a 9 day, 3 star hotel in Essen from Madrid or a 4 day, 4 star stay in Porto Alegre from Madrid?
What are the dates for both trips?	The Essen trip departs August 27th and returns September 4th. The Porto Alegre trip departs August 30th and departs September 2nd. What length of stay are you looking for?
I am leaning towards the Essen trip for 9 days. What is does the hotel offer?	A 6.61/10 user rating as well as free breakfast and wifi!
Does the hotel have a pool or anything?	I do not have this kind of information
How much is this package for all 7 people?	It is a steal at 7328.92 USD!
That sounds great! I'll book it!	Perfect! Your reservation is complete. Have a nice day!
hey there, I'm doing some travelling for business soon. It needs to be around August 18-August 26. What can you do for me?	Let¡¯s see what we can find, can you tell me if you have a budget and who you will be travelling with?
no budget - work is paying :wink:	Where are you coming from?
just me for now, but if we can find something that works out then I have 5 other colleagues who will be attending meetings with me	Any chance you can go to or from somewhere else?
hm... I could go to Milan. we have an office there	again i am sorry there are no results
i will take my business elsewhere.. thanks for nothing	my apologies
me again... I'm still burnt out from work	Oh hello, let me try and book something accommodating
I've got august 17- september 2 off tho so I'm gonna treat myself before my second vacation	where are you from? and where do you plan on going?
I'm leaving from Marseille and I want to go to Osaka... I have a penpal there	are your dates flexible? do you have a budget to consider?
or maybe I will visit the woman who donated a kidney to me in St. Petersburg... either one is fine. no, I have to go in the time that I am off from August 17-Sept 2. lets not worry about the money yet	okay perfect! we only have 5 day trips will that be okay?
hmmm yeah I guess I could do that. what is available?	there are three hotels available, Hotel Opportunity (3.0 star), Prophecy hotel (2.5 stars) both have free wifi and Breakfast and the Aquamarine Majesty Hotel which is 4 stars and has free wifi and parking
ok, and anything in St. Peterburg?	viewpoint is the only available hotel in St. Petersburg. its a 3 star hotel with free parking, wifi and breakfast starting at $1883
ok. and what is the price for Aquamarine Majesty Hotel?	majesty Hotel Starts at $3453 and the other two start at $2500
could you tell me the user rating of Viewpoint in St. Petersburg?	the guest rating is 8.69/10
that sounds lovely. let's go ahead and book Majesty	perfect! done and done!
Hi! I'd really like to try and book a trip for me and 3 of my friends for spring break.  I have a budget of $2100.	Fantastic! Where will you be leaving from?
Caprica	What dates would you like to travel between?
August 16th and August 19th	I'm sorry, we do not have Caprica within our database. Is there another nearby airport?
Hey, I'm looking to book my honeymoon from Houston to Santo Domingo for a week on August 26th. My budget is 1500.	I cannot offer you anything less expensive than 1932.27 USD. Is your budget flexible?
No. Is there anything in my budget from Houston to Cancun?	And your budget is not flexible?
No I already spent too much on the wedding so my budget is fixed.	I can offer you 5 days in Cancun at a 4 star hotel for 1474.18 USD.
I think that will work! What all does the hotel offer?	Everything that one needs: free breakfast, wifi and parking!
Great! Let's book it!	A confirmation email will be sent to you shortly. Have a nice day!
Hey man, I'm like the best Pok¨¦mon hunter in the WORLD and I'm only missing one and I need to get to Punta Cana cause rumour like has it he's at one of those places but you know rumours are only rumours so I'm not in a total hurry but I want to see how much it will cost me to get go there, can you give me some pricing	Hi! For sure, where will you be departing from?
I would be leaving from Fukuoka to Punta Cana.	ya that sounds good! will you be travelling alone?
Yes I am. Anyway I can leave on August 24th?	Is that date flexible?
Kinda I can also leave on September 2nd. I only have 4200 so let's try and keep it on the cheap	I found two hotels for you to stay at, one being El Mar for 5 day and La Estrella del Mar for 5 day stays
Is that leaving on Sept 2nd? Can you give me the prices and hotel ratings?	El Mar is a 2.5 star hotel with a flight leaving on september 2nd for 5 days, at $3815 or it can be on August 24th for $2900
August 24th work for me! How about flights package to Columbus leaving from Fukuoka on the same date what do you have	For Columbus, you have the Crown Jungle inn for an 11 day stay leaving on August 26th with free parking and wifi for $3130
11 days for $3130 is so much a better a deal what's the rating on this hotel	it has a 2.5 star rating
so same do any include breakfast	This one has free parking and wifi, but no breakfast. Would you like me to book that for you?
yes I like the Columbus deal better screw Punta Cana I can go there next time thanks man	perfect! glad i can help! enjoy your stay!
helllloooo, couple of lovebirds here looking to get away to Burlington for our honeymoon :heart_eyes::smiley_cat::two_women_holding_hands:	Hello, I can offer you a deal on a 12-day package in Burlington at the Noble Bazaar Resort. Your flight would leave from New York. How does that sound?
we are not in New York :confused: can we leave from Stuttgart?	I have round-trip packages from Stuttgart running from the 27th to the 31st and from the 18th to the 22nd. Do either of these dates work for you?
leaving on the 18th is great but we would like to go for 7 days perhaps there's something avialable in Santiago?	I have one package for Santiago, unfortunately it only runs from the 26th to the 30th of August. Would you like to hear more about this package, or would you like to try another destination?
lets go back to Burlington in that case.. how much for the package leaving on August 18?	The best deal I could offer you on this package would be 4645.29USD. The Celestial Inn & Suites is a 3-star hotel with a 8.69/10 guest rating, free breakfast and free wifi. Would you like me to book this package?
aww man, I really can't go that much over the budget... the wedding was way too expensive. how much for the Santiago trip?	The Santiago package is 1176.93USD in total.
wow, ok.. let's book that then, assuming the hotel is nice?	You would be staying in the Una casa, a 3-star hotel with a 0/10 guest rating, free breakfast, free wifi and free parking.
ok, that's good enough. let's book it :smile:	Your desination has been booked. Enjoy your trip!
I'm looking to book a trip from Hamburg starting August 15th. I have a 14 day vacation. What packages can you recommend?	Hi there! From where will you be leaving?
Hamburg	Will you be travelling with a companion, and is there a budget for this trip?
No and no.	I have packages available to Manaus, Denver, Ciudad Juarez and South Korea. Do any of these places interest you?
Can I get more information for Manaus?	The package includes a 10 day stay in a 2.5 star hotel and economy flights with a departure on August 19th.
Do you have information for Denver?	The Denver package has a 9 day stay in a 3 star hotel with business class flights and a departure on August 15th.
How about Ciudad Juarez?	You would stay at a 2.5 star hotel and depart on August 15th in economy class.
Do you have information for the trip to Korea?	Certainly! This package includes an 8 day stay at a 5 star hotel with economy flights. Departure is on August 17th. I also have a package to Japan leaving August 17th.
Are there any other hotel options for the Denver trip?	Yes, there are two, but departure flights are on August 26th and 27th.
Is there a trip to Denver that leaves on the 15th?	Yes, but they are also all 3 stars. Solar Inn is a 3 star hotel and would be the least expensive at 1881.10 USD for 9 days. Would you like me to list others?
No, I think I will book this trip to Denver!	Great! Shall I book it now?
Sure!	The reservation is complete! Have a nice day!
hi my wife and i wanna bring our 7 little lads n lassies to kochi leaving from san diego  we can spend 28500 	You're in luck! The Remote Hotel has a vacancy from the second to the seventh of September. This package is well within your budget at 16738.99USD. Would you like to hear more?
brilliant! whatre the amenities	This is a 2.5-star hotel with free wifi and a glowing 7.06/10 guest rating. Would you like me to book this trip?
glowing like my wife who is pregnant with our 8 child! ok... i will book it.	Your trip has been booked! Enjoy your stay!
hi i need to get to mexico please find me a flight from punta cana	I can offer you a deal on a 10-day stay in Puebla, 1032.24USD if you book now. This package is for the 25th of August to the 3rd of September. Would you be interested?
that actually fits my needs so perfectly - yes book it	Done! Enjoy your stay!
I'm looking to book a trip to Fukuoka from Mannheim leaving on August 27th for my honeymoon.	Do you have a return date or a budget for this trip?
I don't have a return date but my budget is $4700.	I can offer you a 5 day stay at a 3 star hotel for 3188.44 USD leaving of September 2nd, or 5 day stay at a 3.5 star hotel for 3602.35 USD.
Are there any availabilities for trips to Kyoto leaving from Mannheim on August 27th?	The 5 day 3.5 star Historic Mansion Hotel package begins August 30th. Is this suitable?
Maybe. Is there anything to Kyoto?	How about a 5 day stay in a 3 star hotel for 3680.73?
I think I like the 5 day stay at the 3.5 star hotel in Fukuoka. What day does that leave?	It leaves on August 30th at 5:02pm and returns September 2nd at 12:02 pm.
Yes, that'll work. I'd like to book this one.	Great! Your booking is complete. Have a nice day!
Good afternoon my name is Carolina and I want to book a trip. Can you please tell me what specials you have at the moment leaving on August 25  and going to Guadalajara, I want to go visit my family.	For sure! May you let me know where you are departing from?
I am so sorry my English is not very good I meant I live in Guadalajara my family will join me at my destination if you have good packages	Any destination in mind?
no you tell me good packages and I tell my family to meet me there. I have 6 days vacation. You give me suggestion.	okay, how many will be travelling with you?
just me from Guadalajara, I meet my family there, they go from other place. As long as I leave August 25.	you have options to Seattle, Cairo USA, lima, San Francisco, Cancun, and indianapolis USA
I only have 6 days, any 6 days suggestion	these are all 6 days or less
oh that sounds very good what about Cancun, I like Cancun	Cancun has a 6 day stay at the White Peak Hotel. It has a 3.5 star rating with free parking, breakfast and wifi. It leaves on August 26th and is $712 or there is the same package but leaving on September 6th
I must leave on August 25 is there a package anywhere else that leaves on that day, I do not want to lose vacation day	I apologize that is the earliest one all others are on the 27th
for 712.00 it sounds like a very nice deal I will book flight on August 26 for 6 days. Thank you for your help.	my pleasure ! glad i could help! ill go ahead and book it!
hey what's available from mtl to mexico city?	Hello! How about a stay at the Hotel Tropic from August 17th-30th? 1189.39 if you book now. Would you be interested?
i wanna leave the 18th if i can.. i could leave from philadelphia instead. anything ?	I can't seem to find any flights from Montreal to Mexico City on the 18th of August. If you're leaving from Philadelphia the closest date I can give you to your requested date is the 24th of August. Would you like to hear more about this package?
hm, nah thats ok what about Philly to Santos?	I do have a flight to Santso leaving on the 18th. You would be spending 7 days at the Hotel Globetrotter and returning on the 23rd of August. Would you like me to book this trip?
that sounds like an option.. anything from montreal to santos though before i book for sure?	You could fly out on the 18th, spend 6 days at the hotel Globetrotter and return on the 22nd. Would you like me to book this trip?
how much is the package from Philadelphia?	The package from Philadelphia is 2164.30USD. The package from Montreal is 3052.39USD.
ok. i want to book the trip from montreal for me and 5 colleagues	Excellent! Your trip has been booked. Enjoy your stay!
Hi. I'd like to book a trip from Nagoya to Phoenix from August 15th to August 29th.	For how many people?
1	And do you have a budget for this trip?
nope	I cannot offer any better than 2.5 star hotels. The best that I can offer you is a 10 day 2.5 star hotel with the departure flight leaving on August 15th.
How about San Francisco?	How about a 13 day stay at a 2 star hotel for 3104.34 USD. The flight leaves on August 15th and returns August 26th. The hotel includes free breakfast, wifi and parking!
Is there anything available to Atlanta?	I have just the trip for you! How about 5 days at Summer Covert Club, a 3.5 star resort with free wifi and parking, for 3741.11 USD? The flight leaves on August 15th at 8:37am.
maybe. Do you have any information for Busan?	We certainly do! I have offers starting at only 398.99USD for a 3 star hotel including breakfast, wifi and parking. The flight departs on August 18th.
I think I will book the 13 day stay in San Francisco.	San Francisco it is! Shall I go ahead and book the trip?
Yes, thank you	Excellent! The trip is booked. Thank you and goodbye.
HEY IM TRYING TO GO ON SPRIIIIING BREEEAAAAKKKK. SAN FRANCISCO IS POPPIN RIGHT? LETS GO THERE	How about 5 days at the Twin Canyon Inn? Your vacation would last from the 27th to the 31st of August. Your flight would leave from Columbus. Would you be interested?
WE NEED TO LEAVE FROM HOGSMEADE. AND I HAVE TO BE BACK BY AUGUST 19	Unfortunately my packages to San Francisco don't end before August 27. Would you like to hear more about these packages? Or would you like to try another destination?
